Coef	SE	P	N	Met	CpG	grp	Gene	stat_sig
-0.145700395806472	0.0233078069704098	5.19915847729301e-10	1640	IDL.TG.%	cg00574958	IDL	CPT1A	replicated
-0.0260208651882508	0.0242579766773355	0.283577634616386	1642	IDL.TG.%	cg00603274	IDL	FADS2	
-0.0452911416745698	0.0222151579064021	0.0416371923554332	1639	IDL.TG.%	cg01400685	IDL	FADS2	
-0.143242059836149	0.0256792470834016	2.84348395381166e-08	1643	IDL.TG.%	cg02711608	IDL	SLC1A5	
0.0449177314128014	0.0235637204847685	0.0568055727768432	1573	IDL.TG.%	cg03440556	IDL	SCD	
0.207346678204577	0.024093969974708	1.75917370557372e-17	1644	IDL.TG.%	cg06500161	IDL	ABCG1	kora_only
-0.116885027903312	0.0236664504776174	8.6746281041906e-07	1631	IDL.TG.%	cg06690548	IDL	SLC7A11	
-0.0527862268116132	0.0288415028684299	0.0674008252691786	1642	IDL.TG.%	cg06781209	IDL	FADS2	
0.115702297707486	0.0240706485778122	1.67559544057232e-06	1643	IDL.TG.%	cg07504977	IDL	LINC00263	
-0.108871582316681	0.0237789190716928	5.03995845460026e-06	1644	IDL.TG.%	cg07626482	IDL	SLC1A5	
-0.0298166690393537	0.0235626109255863	0.205902393625792	1634	IDL.TG.%	cg07689907	IDL	FADS1	
0.136913553970289	0.0263351437103615	2.25913429460598e-07	1643	IDL.TG.%	cg11024682	IDL	SREBF1	
-0.0696487852659992	0.0256062363471575	0.00659805148771776	1641	IDL.TG.%	cg11250194	IDL	FADS2	
-0.155313144137995	0.0239140314120427	1.10952299660437e-10	1612	IDL.TG.%	cg14476101	IDL	PHGDH	
0.157742070515317	0.0230233571807333	1.03573009969158e-11	1639	IDL.TG.%	cg15863539	IDL	SREBF1	kora_only
-0.138310392899896	0.0227150618542668	1.41658149227263e-09	1640	IDL.TG.%	cg16246545	IDL	PHGDH	
-0.0879231343721507	0.031012461154882	0.00463797090538806	1645	IDL.TG.%	cg17901584	IDL	DHCR24	
-0.0238878120560711	0.0223737231991295	0.285827673547867	1636	IDL.TG.%	cg19610905	IDL	FADS2	
-0.156137259563272	0.02394274981776	9.30451470198159e-11	1631	IDL.TG.%	cg19693031	IDL	TXNIP	replicated
0.155613153772936	0.0233694197811438	3.77102418080108e-11	1636	IDL.TG.%	cg20544516	IDL	SREBF1	kora_only
0.0261741711979771	0.0249794268116123	0.294873542090362	1641	IDL.TG.%	cg24503796	IDL	SCD	
-0.0687259882158063	0.0343653197149849	0.0456811733902476	1644	IDL.TG.%	cg25324164	IDL	FADS2	
0.177861548707351	0.0240858938742244	2.44153114459777e-13	1634	IDL.TG.%	cg27243685	IDL	ABCG1	replicated
0.0343294122816198	0.0253193049742454	0.175333879162884	1632	IDL.TG.%	cg27386326	IDL	FADS2	
0.175362219951747	0.0238902332040949	3.35952788203091e-13	1637	L.LDL.FC.%	cg00574958	LDL	CPT1A	replicated
-0.0035450420296288	0.0249760905892978	0.887147090995152	1639	L.LDL.FC.%	cg00603274	LDL	FADS2	
0.00736741519146666	0.0229370439781293	0.7480991563201	1636	L.LDL.FC.%	cg01400685	LDL	FADS2	
0.120730560356335	0.0265477763481292	5.82737093349809e-06	1640	L.LDL.FC.%	cg02711608	LDL	SLC1A5	
-0.0646325721190822	0.0244262136855609	0.00822657814619176	1570	L.LDL.FC.%	cg03440556	LDL	SCD	
-0.219524212104582	0.0247768097750801	2.05591697609758e-18	1641	L.LDL.FC.%	cg06500161	LDL	ABCG1	kora_only
0.123118264169957	0.02431203932006	4.57607515663776e-07	1628	L.LDL.FC.%	cg06690548	LDL	SLC7A11	
0.0327124866571823	0.0297202411556764	0.271199403643749	1639	L.LDL.FC.%	cg06781209	LDL	FADS2	
-0.139758149732769	0.0247304242659333	1.87844952008737e-08	1640	L.LDL.FC.%	cg07504977	LDL	LINC00263	
0.0938851729269708	0.0244741594035671	0.00012979855699578	1641	L.LDL.FC.%	cg07626482	LDL	SLC1A5	
0.0145750550401518	0.0242553609665727	0.547990887306415	1631	L.LDL.FC.%	cg07689907	LDL	FADS1	
-0.193621200423682	0.026910196808446	9.50574330409519e-13	1640	L.LDL.FC.%	cg11024682	LDL	SREBF1	replicated
0.0273997331381129	0.0264072321350538	0.299618600198991	1638	L.LDL.FC.%	cg11250194	LDL	FADS2	
0.120945286457156	0.0249265757073876	1.34163592771352e-06	1610	L.LDL.FC.%	cg14476101	LDL	PHGDH	
-0.140905258730095	0.0238358459758096	4.12782501659646e-09	1636	L.LDL.FC.%	cg15863539	LDL	SREBF1	
0.0915343377733325	0.0235768355270902	0.000107599187163237	1637	L.LDL.FC.%	cg16246545	LDL	PHGDH	
0.0648017019347209	0.0319621867481212	0.0427797492693474	1642	L.LDL.FC.%	cg17901584	LDL	DHCR24	
0.036222654423458	0.0230504398414057	0.116273873457899	1633	L.LDL.FC.%	cg19610905	LDL	FADS2	
0.180555063777593	0.024701160361165	4.20469885230019e-13	1628	L.LDL.FC.%	cg19693031	LDL	TXNIP	replicated
-0.155052702163006	0.024191202098019	1.91228654215969e-10	1633	L.LDL.FC.%	cg20544516	LDL	SREBF1	kora_only
-0.0537068462651289	0.0257342117397898	0.0370459076345283	1638	L.LDL.FC.%	cg24503796	LDL	SCD	
-0.0100310325478994	0.0354290175672685	0.777113016905394	1641	L.LDL.FC.%	cg25324164	LDL	FADS2	
-0.188431813699889	0.0247582115282853	4.60690019162696e-14	1631	L.LDL.FC.%	cg27243685	LDL	ABCG1	replicated
-0.00154824947469492	0.0261533700698502	0.952801075557641	1629	L.LDL.FC.%	cg27386326	LDL	FADS2	
-0.167876159594294	0.0237012306569098	2.09571102403443e-12	1639	S.LDL.TG.%	cg00574958	LDL	CPT1A	replicated
-0.0341366160823062	0.0248458224918161	0.169650926469686	1641	S.LDL.TG.%	cg00603274	LDL	FADS2	
-0.0144427801750334	0.0227371989973955	0.525384606354701	1638	S.LDL.TG.%	cg01400685	LDL	FADS2	
-0.132498358674637	0.0262733332643844	5.0950579942864e-07	1642	S.LDL.TG.%	cg02711608	LDL	SLC1A5	
0.0728145814737527	0.0241119448812974	0.00257023634810225	1572	S.LDL.TG.%	cg03440556	LDL	SCD	
0.196089271520697	0.0247111746170384	3.88295983843174e-15	1643	S.LDL.TG.%	cg06500161	LDL	ABCG1	replicated
-0.13264641791691	0.024183735019734	4.79552053521589e-08	1630	S.LDL.TG.%	cg06690548	LDL	SLC7A11	
-0.0555232805418775	0.0294809150840295	0.0598300094033823	1641	S.LDL.TG.%	cg06781209	LDL	FADS2	
0.144683619846382	0.0245117959531604	4.34810597330933e-09	1642	S.LDL.TG.%	cg07504977	LDL	LINC00263	
-0.100741841091642	0.0242655037298357	3.47227660380722e-05	1643	S.LDL.TG.%	cg07626482	LDL	SLC1A5	
-0.0291621728255993	0.024057250012546	0.225613765125073	1633	S.LDL.TG.%	cg07689907	LDL	FADS1	
0.153661962605851	0.0268444914835707	1.2360357831663e-08	1642	S.LDL.TG.%	cg11024682	LDL	SREBF1	
-0.0521762108934076	0.0261794087332174	0.0464262269690331	1640	S.LDL.TG.%	cg11250194	LDL	FADS2	
-0.157017453902841	0.0245082127351618	1.95320529006426e-10	1611	S.LDL.TG.%	cg14476101	LDL	PHGDH	kora_only
0.155065632302703	0.0235655982700018	6.32846284376256e-11	1638	S.LDL.TG.%	cg15863539	LDL	SREBF1	kora_only
-0.137067163940183	0.0232045629690432	4.24016740498131e-09	1639	S.LDL.TG.%	cg16246545	LDL	PHGDH	
-0.0329962857147564	0.0317412974351649	0.298709322853008	1644	S.LDL.TG.%	cg17901584	LDL	DHCR24	
-0.0311100476514463	0.0228811837420647	0.174135394012311	1635	S.LDL.TG.%	cg19610905	LDL	FADS2	
-0.180123955104021	0.0244293794669403	2.65182717582555e-13	1630	S.LDL.TG.%	cg19693031	LDL	TXNIP	replicated
0.152099170279431	0.0239319481576455	2.69635368057253e-10	1635	S.LDL.TG.%	cg20544516	LDL	SREBF1	kora_only
0.0380240299858552	0.0255282132732115	0.136552914779899	1640	S.LDL.TG.%	cg24503796	LDL	SCD	
-0.0331909466881438	0.0351723790023692	0.345481261901475	1643	S.LDL.TG.%	cg25324164	LDL	FADS2	
0.18807558066256	0.0245411571071233	3.09967927261794e-14	1633	S.LDL.TG.%	cg27243685	LDL	ABCG1	replicated
0.0432450419961353	0.025917702122605	0.0954004522722927	1631	S.LDL.TG.%	cg27386326	LDL	FADS2	
-0.143490420379426	0.0229809918933651	5.44233777440108e-10	1638	S.HDL.TG.%	cg00574958	HDL	CPT1A	kora_only
-0.0214942748042286	0.0239992160860754	0.370586649444183	1640	S.HDL.TG.%	cg00603274	HDL	FADS2	
-0.0111260783834918	0.0219611474062268	0.61248664946814	1637	S.HDL.TG.%	cg01400685	HDL	FADS2	
-0.064122785932964	0.025527307416533	0.0121038215247912	1641	S.HDL.TG.%	cg02711608	HDL	SLC1A5	
0.0633925634296216	0.0233169360460009	0.00662624790418195	1571	S.HDL.TG.%	cg03440556	HDL	SCD	
0.195494851162068	0.0238316266592255	4.71202644566486e-16	1642	S.HDL.TG.%	cg06500161	HDL	ABCG1	replicated
-0.0752424018647148	0.02373297956254	0.00155111165185192	1629	S.HDL.TG.%	cg06690548	HDL	SLC7A11	
-0.038724735841985	0.0285204875207491	0.174720496227408	1640	S.HDL.TG.%	cg06781209	HDL	FADS2	
0.130172058944858	0.0237409906842072	4.84250882561751e-08	1641	S.HDL.TG.%	cg07504977	HDL	LINC00263	
-0.0545356665991778	0.0235433293072895	0.0206607671377415	1642	S.HDL.TG.%	cg07626482	HDL	SLC1A5	
-0.0185250975714702	0.0232612335155583	0.425920562991548	1632	S.HDL.TG.%	cg07689907	HDL	FADS1	
0.141010639322286	0.0259788298195384	6.56634626442864e-08	1641	S.HDL.TG.%	cg11024682	HDL	SREBF1	
-0.0313969768968217	0.0253232261414582	0.215210920066491	1639	S.HDL.TG.%	cg11250194	HDL	FADS2	
-0.101544200840687	0.0237581966241566	2.03331878184309e-05	1610	S.HDL.TG.%	cg14476101	HDL	PHGDH	
0.102911595193231	0.0229169832040781	7.60447075148877e-06	1637	S.HDL.TG.%	cg15863539	HDL	SREBF1	
-0.077230813536144	0.0226301598803584	0.000658993193968805	1638	S.HDL.TG.%	cg16246545	HDL	PHGDH	
-0.0784367753777286	0.0306038818293346	0.0104676279219677	1643	S.HDL.TG.%	cg17901584	HDL	DHCR24	
-0.0260446425075904	0.0220826870169023	0.238406960921747	1634	S.HDL.TG.%	cg19610905	HDL	FADS2	
-0.143572827420126	0.0237198606074738	1.76713741523474e-09	1629	S.HDL.TG.%	cg19693031	HDL	TXNIP	
0.134137127762478	0.0231887114911035	8.71313462176461e-09	1634	S.HDL.TG.%	cg20544516	HDL	SREBF1	
0.0418832195290309	0.0246893099851263	0.0900002872928094	1639	S.HDL.TG.%	cg24503796	HDL	SCD	
-0.010939277369997	0.0340011141183879	0.747696500278181	1642	S.HDL.TG.%	cg25324164	HDL	FADS2	
0.169184898609116	0.0237514387844873	1.58394317318279e-12	1632	S.HDL.TG.%	cg27243685	HDL	ABCG1	replicated
0.022392010633782	0.0249427157450559	0.36945975187939	1630	S.HDL.TG.%	cg27386326	HDL	FADS2	
-0.178548161658606	0.0233612673767783	3.615599881163e-14	1639	MUFAtoFA	cg00574958	MUFA	CPT1A	kora_only
-0.110687940959666	0.0242660328460069	5.46235190927291e-06	1641	MUFAtoFA	cg00603274	MUFA	FADS2	
-0.0747319209349422	0.0223629305593348	0.000851410055281937	1638	MUFAtoFA	cg01400685	MUFA	FADS2	
-0.117590479988743	0.0259798786059498	6.44242693574118e-06	1642	MUFAtoFA	cg02711608	MUFA	SLC1A5	
-0.00323838944606748	0.023880662451317	0.892149409518818	1572	MUFAtoFA	cg03440556	MUFA	SCD	
0.18850793082729	0.0243854137693949	1.86793207375107e-14	1643	MUFAtoFA	cg06500161	MUFA	ABCG1	replicated
-0.106239365360666	0.0239042755656545	9.41729193359834e-06	1630	MUFAtoFA	cg06690548	MUFA	SLC7A11	
-0.141852376042216	0.0289385863270917	1.04447228173076e-06	1641	MUFAtoFA	cg06781209	MUFA	FADS2	
0.111191175660935	0.0243438525587749	5.30778943372634e-06	1642	MUFAtoFA	cg07504977	MUFA	LINC00263	
-0.087717178598333	0.0239732319366191	0.000261333882620876	1643	MUFAtoFA	cg07626482	MUFA	SLC1A5	
-0.0975267916398078	0.0236490088933383	3.91428415367371e-05	1633	MUFAtoFA	cg07689907	MUFA	FADS1	
0.136239066228735	0.0265523311354105	3.22946359629854e-07	1642	MUFAtoFA	cg11024682	MUFA	SREBF1	
-0.152148551615234	0.0256432581256407	3.62383470318326e-09	1640	MUFAtoFA	cg11250194	MUFA	FADS2	
-0.121180597375072	0.0243333302002997	7.04925818965521e-07	1611	MUFAtoFA	cg14476101	MUFA	PHGDH	
0.134433335398237	0.0233277091961276	9.88521580349215e-09	1638	MUFAtoFA	cg15863539	MUFA	SREBF1	
-0.0997237794447314	0.0230534719853539	1.61292720021437e-05	1639	MUFAtoFA	cg16246545	MUFA	PHGDH	
-0.120886569029779	0.0312423339615901	0.000113455681138754	1644	MUFAtoFA	cg17901584	MUFA	DHCR24	
-0.157196030058209	0.022223174553696	2.24184857885757e-12	1635	MUFAtoFA	cg19610905	MUFA	FADS2	kora_only
-0.189108995532452	0.0240250741080058	6.3939948887228e-15	1630	MUFAtoFA	cg19693031	MUFA	TXNIP	replicated
0.121496797647546	0.0237844501983825	3.6376576555227e-07	1635	MUFAtoFA	cg20544516	MUFA	SREBF1	
-0.0296720862129675	0.0251652463776539	0.23853554430646	1640	MUFAtoFA	cg24503796	MUFA	SCD	
-0.0930057818004044	0.0346214733461742	0.00729717493007645	1643	MUFAtoFA	cg25324164	MUFA	FADS2	
0.167124245171218	0.0242831545974993	8.40204831665975e-12	1633	MUFAtoFA	cg27243685	MUFA	ABCG1	kora_only
0.0897460791672976	0.0254813636232373	0.000440199248949062	1631	MUFAtoFA	cg27386326	MUFA	FADS2	
0.0984448182605323	0.0245358941192099	6.28819345858865e-05	1637	UnSat	cg00574958	UnSat	CPT1A	
0.19615027547943	0.0249433621857386	6.75148337696599e-15	1639	UnSat	cg00603274	UnSat	FADS2	kora_only
0.174663873508551	0.022888352672774	3.9533524663217e-14	1636	UnSat	cg01400685	UnSat	FADS2	replicated
0.0737907032584316	0.0271259961769121	0.00659210648318943	1640	UnSat	cg02711608	UnSat	SLC1A5	
0.0863678456502038	0.0244764429216736	0.000429942406234111	1570	UnSat	cg03440556	UnSat	SCD	
-0.116855828159571	0.0256560323883387	5.63771815276012e-06	1641	UnSat	cg06500161	UnSat	ABCG1	
0.0758406863590157	0.0249267647247649	0.00238388828813793	1628	UnSat	cg06690548	UnSat	SLC7A11	
0.189098762060034	0.0298910109402114	3.24233286973769e-10	1639	UnSat	cg06781209	UnSat	FADS2	kora_only
-0.0606545019853643	0.02541971827501	0.0171414391742554	1640	UnSat	cg07504977	UnSat	LINC00263	
0.0586224251807022	0.0249969458085329	0.0191377590476391	1641	UnSat	cg07626482	UnSat	SLC1A5	
0.140806484312361	0.0244452929859966	1.00521292879546e-08	1631	UnSat	cg07689907	UnSat	FADS1	
-0.0306628356596134	0.0278251239083204	0.270632406628926	1640	UnSat	cg11024682	UnSat	SREBF1	
0.270763809342175	0.0260410670560697	1.48048033660831e-24	1638	UnSat	cg11250194	UnSat	FADS2	replicated
0.0862610040806732	0.0252422478559764	0.000648352410672419	1609	UnSat	cg14476101	UnSat	PHGDH	
-0.0380358481491847	0.0244604849788568	0.120143883843938	1636	UnSat	cg15863539	UnSat	SREBF1	
0.0879160506450843	0.0239778223417665	0.000253789872929735	1637	UnSat	cg16246545	UnSat	PHGDH	
0.230262075689101	0.032104613862631	1.11719134306995e-12	1642	UnSat	cg17901584	UnSat	DHCR24	kora_only
0.247957738514371	0.0226112573422837	4.87849750162223e-27	1633	UnSat	cg19610905	UnSat	FADS2	kora_only
0.175101377370876	0.0250926959002714	4.35586499856199e-12	1628	UnSat	cg19693031	UnSat	TXNIP	replicated
-0.0224879896491854	0.0250018733069389	0.368546106288911	1633	UnSat	cg20544516	UnSat	SREBF1	
0.0853049979261073	0.0260025467318141	0.00105774830582034	1638	UnSat	cg24503796	UnSat	SCD	
0.209637487203627	0.035665849688603	5.03659001202065e-09	1641	UnSat	cg25324164	UnSat	FADS2	
-0.0887954027131699	0.0254881389513259	0.000507589428656997	1631	UnSat	cg27243685	UnSat	ABCG1	
-0.153135798566556	0.02626230193688	6.64513123401146e-09	1629	UnSat	cg27386326	UnSat	FADS2	
-0.0812057484011762	0.0254009992271507	0.00141570377013171	1639	DHA	cg00574958	Omega-3 PUFA	CPT1A	
0.207578029238955	0.0256931910882498	1.26174418522048e-15	1641	DHA	cg00603274	Omega-3 PUFA	FADS2	kora_only
0.177686108019531	0.0236204473028003	8.86163164698271e-14	1638	DHA	cg01400685	Omega-3 PUFA	FADS2	replicated
-0.10683860417523	0.0279064157828858	0.000133849817021449	1642	DHA	cg02711608	Omega-3 PUFA	SLC1A5	
0.181924773033353	0.0248545722079325	3.97559807407886e-13	1572	DHA	cg03440556	Omega-3 PUFA	SCD	replicated
0.0792782687945809	0.0265144247329199	0.00283170450426001	1643	DHA	cg06500161	Omega-3 PUFA	ABCG1	
-0.126483893654907	0.0257799337878637	1.0220620686035e-06	1630	DHA	cg06690548	Omega-3 PUFA	SLC7A11	
0.163439400721719	0.0309086805478256	1.40638254217565e-07	1641	DHA	cg06781209	Omega-3 PUFA	FADS2	
0.0909861365296448	0.0261500102148903	0.000515844626799731	1642	DHA	cg07504977	Omega-3 PUFA	LINC00263	
-0.0792901406372746	0.0257204749447575	0.00208541065325046	1643	DHA	cg07626482	Omega-3 PUFA	SLC1A5	
0.142381072958461	0.0251987700519929	1.88994353896086e-08	1633	DHA	cg07689907	Omega-3 PUFA	FADS1	
0.134061714584676	0.0284566032789687	2.67425635593388e-06	1642	DHA	cg11024682	Omega-3 PUFA	SREBF1	
0.240119627671195	0.0271072465432865	2.09138685428812e-18	1640	DHA	cg11250194	Omega-3 PUFA	FADS2	replicated
-0.0841861568457782	0.0262074845573098	0.0013431338743271	1611	DHA	cg14476101	Omega-3 PUFA	PHGDH	
0.105714093443917	0.0249906856449782	2.46629153754123e-05	1638	DHA	cg15863539	Omega-3 PUFA	SREBF1	
-0.055263626035325	0.024828522429729	0.026164001797246	1639	DHA	cg16246545	Omega-3 PUFA	PHGDH	
0.144904684907265	0.0334121792857928	1.53407259053699e-05	1644	DHA	cg17901584	Omega-3 PUFA	DHCR24	
0.281941514726187	0.0231039086542426	7.93787361247015e-33	1635	DHA	cg19610905	Omega-3 PUFA	FADS2	kora_only
-0.0288066105439048	0.0262019194589899	0.271754331615922	1630	DHA	cg19693031	Omega-3 PUFA	TXNIP	
0.139904118511813	0.0255256557013464	4.90157116006399e-08	1635	DHA	cg20544516	Omega-3 PUFA	SREBF1	
0.171719349390805	0.0266351288320294	1.50049561511182e-10	1640	DHA	cg24503796	Omega-3 PUFA	SCD	replicated
0.213478098891568	0.036794935788447	7.87104964009548e-09	1643	DHA	cg25324164	Omega-3 PUFA	FADS2	
0.0734773831777105	0.0263367881162157	0.00533421797022283	1633	DHA	cg27243685	Omega-3 PUFA	ABCG1	
-0.151867899950472	0.0271704598283044	2.67053104502204e-08	1631	DHA	cg27386326	Omega-3 PUFA	FADS2	
-0.110765234626039	0.0251545589578711	1.13554376440957e-05	1639	FAw3	cg00574958	Omega-3 PUFA	CPT1A	
0.222319016330734	0.025449644235342	5.92187901754981e-18	1641	FAw3	cg00603274	Omega-3 PUFA	FADS2	kora_only
0.180527164060798	0.0234513092754277	2.39047905561211e-14	1638	FAw3	cg01400685	Omega-3 PUFA	FADS2	replicated
-0.0941633714582539	0.027749989436367	0.000707244728745844	1642	FAw3	cg02711608	Omega-3 PUFA	SLC1A5	
0.186425098881246	0.024702200887321	7.55741957081209e-14	1572	FAw3	cg03440556	Omega-3 PUFA	SCD	replicated
0.104815730880043	0.0262832309622491	6.96138573888159e-05	1643	FAw3	cg06500161	Omega-3 PUFA	ABCG1	
-0.119019415388333	0.0256138015099832	3.64774176006031e-06	1630	FAw3	cg06690548	Omega-3 PUFA	SLC7A11	
0.172700211660963	0.0306967590009882	2.16877459377082e-08	1641	FAw3	cg06781209	Omega-3 PUFA	FADS2	
0.10182079336091	0.0259567028697536	9.12101653135399e-05	1642	FAw3	cg07504977	Omega-3 PUFA	LINC00263	
-0.0703017435874142	0.0255586894992694	0.00601468047499316	1643	FAw3	cg07626482	Omega-3 PUFA	SLC1A5	
0.152960284167401	0.0249517260234703	1.10093646909448e-09	1633	FAw3	cg07689907	Omega-3 PUFA	FADS1	
0.15590937051716	0.0282198741730256	3.8362057990214e-08	1642	FAw3	cg11024682	Omega-3 PUFA	SREBF1	
0.248782955251147	0.026868106323172	6.30957563671072e-20	1640	FAw3	cg11250194	Omega-3 PUFA	FADS2	replicated
-0.0935110967381823	0.025983501486284	0.000329401246363536	1611	FAw3	cg14476101	Omega-3 PUFA	PHGDH	
0.114528376892765	0.0248578213623155	4.3981074801941e-06	1638	FAw3	cg15863539	Omega-3 PUFA	SREBF1	
-0.0558717052545227	0.0246732115823109	0.0236770816931731	1639	FAw3	cg16246545	Omega-3 PUFA	PHGDH	
0.125578606004779	0.0332529215483112	0.000164800194829461	1644	FAw3	cg17901584	Omega-3 PUFA	DHCR24	
0.285786269576893	0.0229174454335169	3.83400697410703e-34	1635	FAw3	cg19610905	Omega-3 PUFA	FADS2	kora_only
-0.0463673261727896	0.0260149507817819	0.0748832134592033	1630	FAw3	cg19693031	Omega-3 PUFA	TXNIP	
0.151143921720129	0.0253057518246708	2.86418206450988e-09	1635	FAw3	cg20544516	Omega-3 PUFA	SREBF1	
0.164135162719195	0.0264945178060594	7.37228157842408e-10	1640	FAw3	cg24503796	Omega-3 PUFA	SCD	
0.221222348242266	0.0365230260903278	1.71932516394368e-09	1643	FAw3	cg25324164	Omega-3 PUFA	FADS2	
0.0870180979130473	0.0261321537181985	0.000888291582379607	1633	FAw3	cg27243685	Omega-3 PUFA	ABCG1	
-0.162256924784845	0.0269674425871273	2.19808554651471e-09	1631	FAw3	cg27386326	Omega-3 PUFA	FADS2	
0.00764888580382249	0.0254205818990645	0.763534404540917	1639	DHAtoFA	cg00574958	Omega-3 PUFA	CPT1A	
0.235014817474005	0.0255338823726132	1.03053217946557e-19	1641	DHAtoFA	cg00603274	Omega-3 PUFA	FADS2	kora_only
0.197737611344739	0.0235132181540715	8.90280153475587e-17	1638	DHAtoFA	cg01400685	Omega-3 PUFA	FADS2	replicated
-0.0677418883093527	0.0279484487631192	0.0154671464026334	1642	DHAtoFA	cg02711608	Omega-3 PUFA	SLC1A5	
0.166395937047349	0.0249193187417678	3.37750915691857e-11	1572	DHAtoFA	cg03440556	Omega-3 PUFA	SCD	replicated
0.00847562554349364	0.0265617417006612	0.749698204227302	1643	DHAtoFA	cg06500161	Omega-3 PUFA	ABCG1	
-0.0915260661919445	0.0258349533906993	0.00040731508267211	1630	DHAtoFA	cg06690548	Omega-3 PUFA	SLC7A11	
0.213948104092864	0.0306893348497597	4.55071581585075e-12	1641	DHAtoFA	cg06781209	Omega-3 PUFA	FADS2	kora_only
0.0334037755938488	0.0262040933181087	0.202578867375053	1642	DHAtoFA	cg07504977	Omega-3 PUFA	LINC00263	
-0.0500923490740348	0.0257326307971596	0.0517493978766866	1643	DHAtoFA	cg07626482	Omega-3 PUFA	SLC1A5	
0.177811326863829	0.0250381313508976	1.84211143244081e-12	1633	DHAtoFA	cg07689907	Omega-3 PUFA	FADS1	kora_only
0.0594954024781241	0.0286097598025333	0.0377236508918583	1642	DHAtoFA	cg11024682	Omega-3 PUFA	SREBF1	
0.285664564660646	0.0267799194487464	1.01242280384496e-25	1640	DHAtoFA	cg11250194	Omega-3 PUFA	FADS2	replicated
-0.0510531088400111	0.0261769789878837	0.0513151032541354	1611	DHAtoFA	cg14476101	Omega-3 PUFA	PHGDH	
0.0603467801724413	0.0250704898654136	0.0161918600964356	1638	DHAtoFA	cg15863539	Omega-3 PUFA	SREBF1	
-0.0303183640631813	0.0248330985694316	0.222307236647418	1639	DHAtoFA	cg16246545	Omega-3 PUFA	PHGDH	
0.166128347739668	0.0333011303375473	6.7316127449059e-07	1644	DHAtoFA	cg17901584	Omega-3 PUFA	DHCR24	
0.343958944775632	0.0225761636157713	4.47512196277175e-49	1635	DHAtoFA	cg19610905	Omega-3 PUFA	FADS2	kora_only
0.0512462592760775	0.0261279374864591	0.0500093065294923	1630	DHAtoFA	cg19693031	Omega-3 PUFA	TXNIP	
0.0932846164125223	0.025588503729799	0.000275256668263421	1635	DHAtoFA	cg20544516	Omega-3 PUFA	SREBF1	
0.144785473656435	0.0266793136352134	6.60401365545662e-08	1640	DHAtoFA	cg24503796	Omega-3 PUFA	SCD	
0.239059504080072	0.0366593643985592	9.29538008438428e-11	1643	DHAtoFA	cg25324164	Omega-3 PUFA	FADS2	kora_only
0.00870931768344379	0.026366701972526	0.741204841311881	1633	DHAtoFA	cg27243685	Omega-3 PUFA	ABCG1	
-0.177191149423321	0.027060081366272	7.81575505736601e-11	1631	DHAtoFA	cg27386326	Omega-3 PUFA	FADS2	replicated
-0.00458136519786809	0.0252146246988487	0.855845022585193	1639	FAw3toFA	cg00574958	Omega-3 PUFA	CPT1A	
0.255325036637424	0.0252195070011288	2.10850753832815e-23	1641	FAw3toFA	cg00603274	Omega-3 PUFA	FADS2	kora_only
0.202371825358021	0.0233134803131	9.44184099534084e-18	1638	FAw3toFA	cg01400685	Omega-3 PUFA	FADS2	replicated
-0.0402256398193685	0.027770956572406	0.147676488641364	1642	FAw3toFA	cg02711608	Omega-3 PUFA	SLC1A5	
0.164092361855731	0.0248008403961885	5.05216934014124e-11	1572	FAw3toFA	cg03440556	Omega-3 PUFA	SCD	
0.0204236264409826	0.0263599522898727	0.438572158363457	1643	FAw3toFA	cg06500161	Omega-3 PUFA	ABCG1	
-0.0710083412727778	0.0256424758053156	0.00568442203522092	1630	FAw3toFA	cg06690548	Omega-3 PUFA	SLC7A11	
0.234346320845431	0.0303925804416063	2.16990817472219e-14	1641	FAw3toFA	cg06781209	Omega-3 PUFA	FADS2	kora_only
0.0303721210771754	0.0260204893640956	0.243285567915868	1642	FAw3toFA	cg07504977	Omega-3 PUFA	LINC00263	
-0.0301292461947346	0.0255617543966606	0.238696563835257	1643	FAw3toFA	cg07626482	Omega-3 PUFA	SLC1A5	
0.196429027604555	0.0247285692925524	3.65838702808181e-15	1633	FAw3toFA	cg07689907	Omega-3 PUFA	FADS1	replicated
0.064764495693246	0.0283910519510336	0.0226681888758346	1642	FAw3toFA	cg11024682	Omega-3 PUFA	SREBF1	
0.302410166173062	0.0264257077383683	3.23817681631356e-29	1640	FAw3toFA	cg11250194	Omega-3 PUFA	FADS2	replicated
-0.0523543860842492	0.0259399485556803	0.0437284080615096	1611	FAw3toFA	cg14476101	Omega-3 PUFA	PHGDH	
0.0575876678193272	0.024953296035327	0.0211348885221603	1638	FAw3toFA	cg15863539	Omega-3 PUFA	SREBF1	
-0.0236387007963463	0.0246578186034175	0.337868361655209	1639	FAw3toFA	cg16246545	Omega-3 PUFA	PHGDH	
0.144705985612777	0.03313019843503	1.33443496447271e-05	1644	FAw3toFA	cg17901584	Omega-3 PUFA	DHCR24	
0.357975727380089	0.0222552834450469	4.12210981746036e-54	1635	FAw3toFA	cg19610905	Omega-3 PUFA	FADS2	kora_only
0.0502983396359721	0.0259234133013197	0.0525216713222618	1630	FAw3toFA	cg19693031	Omega-3 PUFA	TXNIP	
0.0924521284611012	0.0253706648903254	0.000276865493364885	1635	FAw3toFA	cg20544516	Omega-3 PUFA	SREBF1	
